id,title,overview,poster_path
87763,Toy Boy,"After seven years in a Málaga prison, a male stripper is released pending retrial and sets out to prove his lover framed him for her husband's murder.",/bWC1GLZVBuYU4U0iadUfrVAtV2n.jpg
67883,Insecure,Follows the awkward experiences and racy tribulations of a modern-day African-American woman.,/sGMwPIE6m9QI3LzCRXnZG8opZtB.jpg
13027,Amor Real,"True love threatens to tear a family apart in this epic Mexican serial set in the 1800s. Rich and beautiful Matilde falls in love with Adolfo, but her mother, Augusta, disapproves of the relationship when she learns Adolfo is poor. Augusta forces her daughter to marry rich and handsome Manuel Fuentes Guerra, but Matilde plays with fire by continuing to be with Adolfo. Adela Noriega, Fernando Colunga, Helena Rojo and Chantal Andere star.",/bEJh6xywVG4wt1vyg88dJNgXfHY.jpg
4630,The Fairly OddParents,"The zany, fast-paced adventures of a 10-year-old boy and his fairy godparents, who inadvertently create havoc as they grant wishes for their pint-sized charge.",/3ryMj7tIvVtiXyI2tLvHYTjOjq4.jpg
88055,Servant,A Philadelphia couple are in mourning after an unspeakable tragedy creates a rift in their marriage and opens the door for a mysterious force to enter their home.,/xcQLwQQ7YQipan4JZoXSz5LNUqq.jpg
83111,Jenni Rivera: Mariposa de Barrio,,/ei0o8LMjW5NKP4rUD2DTB8STlzu.jpg
6549,Wolverine and the X-Men,"Wolverine and the X-Men must join together again to not only battle the increasingly powerful Mutant Response Division, but also to prevent a catastrophic future that Xavier has warned Wolverine must never come to pass.",/zTADaqgnIhE9QZAnX6M9YVn5wsv.jpg
94305,The Walking Dead: World Beyond,A heroic group of teens sheltered from the dangers of the post-apocalyptic world receive a message that inspires them to leave the safety of the only home they have ever known and embark on a cross-country journey to find the one man who can possibly save the world.,/6HanIV2hTLE2w7A5bI1KJb3bTL7.jpg
1421,Modern Family,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",/fu5vEUHgxkAPmX26ISQXqHmlPMq.jpg
46441,Tyler Perry's The Haves and the Have Nots,"Follow the complicated dynamic between the rich and powerful Cryer family and the hired help who work in their opulent Savannah, Georgia, mansion.",/bwQchLBTtu0lKLjmY7VJ7f3GfEi.jpg
64432,The Magicians,"Brakebills University is a secret institution specializing in magic. There, amidst an unorthodox education of spellcasting, a group of twenty-something friends soon discover that a magical fantasy world they read about as children is all too real— and poses grave danger to humanity.",/A66dZN98BPEYeFQAhNdNCIXa57d.jpg
60834,Black Bullet,"A near future, where humans have been defeated by the viral parasites named Gastrea. They have been exiled into a small territory and live in despair, side-by-side in terror.

In this world trapped in darkness—

Rentaro, a boy living near Tokyo and member of the ""Civil Security""—an organization specializing in fighting against the Gastrea—is used to accomplishing dangerous tasks. His partner is Enju, a precocious young girl. They fight thanks to their peculiar powers until one day, when they receive a special assignment from the government. This top secret mission is to prevent the destruction of Tokyo...

Set in a near future, this thrilling heroic-action story... starts now!",/4UOpAafs6PCsZ8AwlCjGVIVn2ET.jpg
32962,Louie,Louis C.K. stars as a fictionalized version of himself; a comedian and newly divorced father raising his two daughters in New York City.,/ubWj0BLRV1UDP8ELnTr2is2Wl0Y.jpg
19649,Jesus of Nazareth,"Dramatizes the birth, life, ministry, crucifixion, and resurrection of Jesus largely according to the Christian Bible's New Testament Gospels.",/wQk3EJxsVi1fStqPzpnz9DafYMv.jpg
4303,Superman: The Animated Series,"Superman, an incredibly powerful alien from the planet Krypton, defends Metropolis from supercriminals. Superman hides his identity behind the glasses of Clark Kent; a mild-mannered reporter for the newspaper the Daily Planet. At the Daily Planet Superman works with fellow reporter Lois Lane and photographer Jimmy Olsen.",/p7FauEh0yeZtIPWnD3pBvG6j8sd.jpg
1678,The Golden Girls,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends.",/wC7Ls1mgzC1ytmWKQXNINp6aB77.jpg
87017,P-Valley,"Down deep in the Mississippi Delta, Trap music meets film noir in this kaleidoscopic story of a little-strip-club-that-could and the big characters who come through its doors—the hopeful, the lost, the broken, the ballers, the beautiful, and the damned.",/ix4IFXguK5TP0lSEPcqbDU0XWsA.jpg
3452,Frasier,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty.",/gYAb6GCVEFsU9hzMCG5rxaxoIv3.jpg
43631,AIKa ZERO,In the future — in a world mostly submerged under water — the 19-year-old Sumeragi Aika goes to college while training as an agent by assisting in Aida Gozo's salvaging business.,/A3qcPu7uN5m3pwxsMiDzBxBY5Wn.jpg
4330,Millennium,"A retired FBI serial-profiler joins the mysterious Millennium Group, a team of underground ex-law enforcement experts dedicated to fighting against the ever-growing forces of evil and darkness in the world.",/qi69yoYHNL30Mznult8mQc2dngu.jpg
66825,A Terra Prometida,,/ciY0RaYIzKwt2nEQfVAXJyoxv3c.jpg
99310,Operación Pacífico,"The story of Captain Amalia Ortega, leader of a secret unit, whose mission is to capture the most wanted Mexican drug trafficker, putting both her profession and family's life at risk.",/obYae85E176ODqVVZDAPxUQ741f.jpg
54344,The Leftovers,"When 2% of the world's population abruptly disappears without explanation, the world struggles to understand just what they're supposed to do about it. The drama series 'The Leftovers' is the story of the people who didn't make the cut.",/ri8xr223xBb2TeHX3GKypvQPV2B.jpg
82515,Fall Into Temptation,"Raquel and Damián are happily married with two children. Destiny leads Damián to meet Carolina and feels an undeniable attraction towards her. Damián did not know that Carolina was already married to Santiago Álvarado, a construction architect with whom she has two children. When Raquel drops off her son Fede at school, she accidentally backs her car to Santiago's truck, and they realize that their sons know each other. Raquel volunteers to pay for the damages but Santiago refuses. Raquel insists and goes to the Álvarado home with Damián. The two couples become great friends. But the desire between Damián and Carolina is stronger than their marriage commitment and both decide to deceive to their spouses. Damián and Carolina have a terrible car accident. Rescuers only find a seriously injured Damián, and Carolina has mysteriously disappeared from the scene. During the investigation by the police, Raquel and Santiago learn that their spouses are lovers.",/oy9rUiYEjHSEVhc42GXQlwGOcav.jpg
37652,Una familia con suerte,A Mexican telenovela based on the Argentinean telenovela Los Roldán.,/fFRIBHeDNaMc4dfY9l472nEKoU1.jpg
11250,Pasión de gavilanes,The Reyes-Elizondo's idyllic lives are shattered by a murder charge against Eric and León.,/lWlsZIsrGVWHtBeoOeLxIKDd9uy.jpg
82744,Catch-22,"Pianosa Island, Italy, World War II. Bombardier John Yossarian tries to fulfill his duty, maintain sanity and return home as soon as possible, but incompetence and bureaucracy constantly stand in his way.",/1huTLz8UaEeOLJNwqMKCQs76Bl5.jpg
126526,Elite Short Stories: Nadia Guzmán,"Nadia feels conflicted about whether or not to see her long distance boyfriend, Guzmán, when she returns to Spain for her sister's wedding.",/txUNc9yruQ0I6JFL5vHtWO8WBNQ.jpg
103,The Time Tunnel,"The Time Tunnel is a 1966–1967 U.S. color science fiction TV series, written around a theme of time travel adventure. The show was creator-producer Irwin Allen's third science fiction television series, released by 20th Century Fox and broadcast on ABC. The show ran for one season of 30 episodes. Reruns are viewable on cable and by internet streaming. A pilot for a new series was produced in 2002, although it was not picked up.",/6ierdSk2jmPX2cw1rVLzonafYmz.jpg
54650,Power,"A successful New York entrepreneur lives a double life as the head of a drug empire that serves only the rich and influential, all while wanting to escape the underworld and keep his family safe.",/ctftzvyj8b0odco7EoS9VfJhf7K.jpg
79501,Doom Patrol,"The Doom Patrol’s members each suffered horrible accidents that gave them superhuman abilities — but also left them scarred and disfigured. Traumatized and downtrodden, the team found purpose through The Chief, who brought them together to investigate the weirdest phenomena in existence — and to protect Earth from what they find.",/kOAn06LmRCg4YiSStwrGL6UOQ3a.jpg
72039,Escape at Dannemora,"The stranger-than-fiction account of a prison break in upstate New York in the summer of 2015, which spawned a massive manhunt for two convicted murderers who were aided in their escape by a married female prison employee with whom they both became sexually entangled.",/odk6ccUtUJlGTzPApKS6s4CTTrK.jpg
3172,Private Practice,"Having left behind Seattle Grace Hospital, renowned surgeon Addison Forbes Montgomery moves to Los Angeles for sunnier weather and happier possibilities. She reunites with her friends from medical school, joining them at their chic, co-op, Oceanside Wellness Center in Santa Monica.",/pW20ANAGdrgreYJExduUVaWos6H.jpg
99741,Devils,"After being implicated in a deadly scandal, a trader at a leading London bank fights to clear his name, but instead uncovers an intercontinental conspiracy masterminded by powerful forces operating in the shadows.",/l4Pl7APWpRANULCirWTrcMPfdIl.jpg
67384,Goliath,"Once a powerful lawyer, Billy McBride is now burned out and washed up, spending more time in a bar than a courtroom. When he reluctantly agrees to pursue a wrongful death lawsuit against the biggest client of Cooperman &amp; McBride, the massive law firm he helped create, Billy and his ragtag team uncover a vast and deadly conspiracy, pitting them all in a life or death trial against the ultimate Goliath.",/b7ygC3GRaq4xc0nkWdGnydtMfvD.jpg
1018,Bonanza,The High-Sierra adventures of Ben Cartwright and his sons as they run and defend their ranch while helping the surrounding community.,/y2jYBuTrC62hneBRs92LwxavMoV.jpg
90602,Bolívar: Una lucha admirable,This dramatization depicts the life -- and loves -- of Venezuelan Gen. Simón Bolívar who helped liberate several Latin American countries from Spain.,/hRmGDjDL4EIIkaHedrndB9rlsvD.jpg
7842,The Tom and Jerry Show,The New Tom & Jerry Show is an animated television series produced for Saturday mornings by Hanna-Barbera Productions in association with Metro-Goldwyn-Mayer Television in 1975 for ABC based on the theatrical shorts and characters Tom and Jerry.,/xPCQP3IiOHEtlHOz7twuVK51Kbs.jpg
106754,High Score,"This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life.",/ooN2RcOSi2tpfL1P6wCRI7LGq8I.jpg
178,My Life as a Teenage Robot,"My Life as a Teenage Robot is an American animated science fantasy television series, created by Rob Renzetti for Nickelodeon. It was Nickelodeon's first animated science fiction fairy tale. The series follows the adventures of XJ-9, better known as Jenny Wakeman, a robot girl designed to protect Earth, who is excessively addicted to teen-related activities, which are almost always interrupted by Nora Wakeman, her creator and mother.",/xHucEYE9gZDCqQA1tZeCJe9x0JN.jpg
100052,The English Game,Two 19th-century footballers on opposite sides of a class divide navigate professional and personal turmoil to change the game — and England — forever.,/vvOccQ5Mcn665KXS2KSnldhpvva.jpg
3475,The L Word,A group of lesbian friends struggle with romance and careers in Los Angeles.,/cRuye5mp69wfnsbfgJiBFQJQo1e.jpg
110948,The Snoopy Show,"The world’s most iconic dog is ready for his close-up. Dive into new adventures with the happy-dancing, high-flying, big-dreaming beagle, who's joined by best friend Woodstock and rest of the Peanuts gang.",/drdGMZYi7kR5AoxLn33PL9PowoG.jpg
110637,Overcoming heartbreak,"Four women of different ages and social strata are forced to live together under the same roof. At first, the coexistence between them is complicated and tense due to their different visions and ways of facing life, but little by little the sisterhood and solidarity prevail when realizing the peculiar bond that exists between them: each one has suffered, in one or otherwise, the absence and abandonment of their respective partners.",/ntVTYZ5dCbGEwuQoMredNKT8Neq.jpg
31586,La Reina del Sur,"After years of blood, sweat and tears, a woman of humble origin ends up becoming a drug trafficking legend, with all that that means...",/p11t8ckTC6EiuVw5FGFKdc2Z7GH.jpg
126525,Elite Short Stories: Carla Samuel,"Samuel attempts a big, romantic gesture at the airport in order to persuade Carla not to board her flight to London.",/onPkMMtzcJs9A6vKljNBa3ujI8g.jpg
75758,Lost in Space,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.",/y8NJnTXzb4rio9uvVYFVrXEMofU.jpg
32798,Hawaii Five-0,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",/sIdCKlmM2nU4akIvFQaAIiU8YES.jpg
76438,Everything Sucks!,"It's 1996 in a town called Boring, Oregon, where high school misfits in the AV and drama clubs brave the ups and downs of teenage emotions in the VHS era.",/v5jI54voHfhtGzG5EoDOVBEtAC2.jpg
92916,Marianne,"When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.",/hpeaMzflHMEepUGiCjXld7lrnC2.jpg
92396,"Lady, la vendedora de rosas","The life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.",/hkiNJTUqgltJvqEpFP1QpzuujO2.jpg
6391,Breaking the Magician's Code: Magic's Biggest Secrets Finally Revealed,The Masked Magician returns to television to defy his fellow conjurers and disclose the tricks that have captivated audiences for centuries. Nowhere else has a magician dared to expose the secrets behind the world's most mystifying illusions.,/m6JNAfRYVaEtD03sJhqPlsqXW4o.jpg
132141,Maya and the Three,A spirited princess with the heart of a warrior embarks on a mission to fulfill an ancient prophecy and save humanity from the wrath of vengeful gods.,/zUBixNeHU0cbSUH7JMktl9OMEMV.jpg
58450,What Life Took From Me,"""What Life Took From Me"" is a Mexican telenovela produced by Angelli Nesma Medina for Televisa. It is a remake of Bodas de odio, produced by Ernesto Alonso in 1983. In 2003, ""True Love"", the first remake, was produced by Carla Estrada. Unlike Bodas de odio and ""True Love"", ""What Life Took From Me"" has been adapted to the present time.",/hHtfaqrGmpvgk6I6ARsqNcOoz9b.jpg
57911,Doraemon,Doraemon is an anime TV series created by Fujiko F. Fujio and based on the manga series of the same name. This anime is the much more successful successor of the 1973 anime.,/bHMqPDsW7Lb71CVHXq4PuEvQ4NY.jpg
83300,Diablero,A young priest enlists the help of a demon hunter and a paranormal expert to search for a kidnapped girl in the underworld of Mexico City.,/iWc0wt0tgRQiiSR4QzE4WfMTiF4.jpg
4357,Mission: Impossible,"Mission: Impossible is an American television series that was created and initially produced by Bruce Geller. It chronicles the missions of a team of secret government agents known as the Impossible Missions Force. In the first season, the team is led by Dan Briggs, played by Steven Hill; Jim Phelps, played by Peter Graves, takes charge for the remaining seasons. A hallmark of the series shows Briggs or Phelps receiving his instructions on a recording that then self-destructs, followed by the theme music composed by Lalo Schifrin.

The series aired on the CBS network from September 1966 to March 1973, then returned to television for two seasons on ABC, from 1988 to 1990, retaining only Graves in the cast. It later inspired a popular series of theatrical motion pictures starring Tom Cruise, beginning in 1996.",/oVhJQdIc0MpGEgrxGyjtu09ZVMr.jpg
2423,Celebrity Deathmatch,"Celebrity Deathmatch is a claymation television show that depicts celebrities against each other in a wrestling ring, almost always ending in the loser's gruesome death. It was known for its excessive amount of blood used in every match and exaggerated physical injuries.

The series was created by Eric Fogel; with the pilots airing on MTV on January 1 & 25 1998. The initial series ran from May 14, 1998 to October 20, 2002, and lasted for a 75-episode run. There was one special that did not contribute to the final episode total, entitled ""Celebrity Deathmatch Hits Germany"", which aired on June 21, 2001. Professional wrestler Stone Cold Steve Austin gave voice to his animated form as the guest commentator. Early in 2003, a film based on the series was announced by MTV to be in the making, but the project was canceled by the end of that year.

In 2005, MTV2 announced the revival of the show as part of their ""Sic 'Em Friday"" programming block. Originally set to return in November 2005, the premiere was pushed back to June 10, 2006 as part of a new ""Sic'emation"" block with two other animated shows, Where My Dogs At and The Adventures of Chico and Guapo. The show's fifth season was produced by Cuppa Coffee Studios and the premiere drew over 2.5 million viewers, becoming MTV2's highest rated season premiere ever.",/aslBXglBwng8Sb3yrQ5zprp2jdU.jpg
73126,American Vandal,A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.,/pZH8L0gMjeHJMT29mTXWn7mEliR.jpg
66025,Animal Kingdom,"17-year-old Joshua ""J"" Cody moves in with his freewheeling relatives in their Southern California beach town after his mother dies of a heroin overdose. Headed by boot-tough matriarch Janine ""Smurf"" Cody and her right-hand Baz, who runs the business and calls the shots, the clan also consists of Pope, the oldest and most dangerous of the Cody boys; Craig, the tough and fearless middle son; and Deran, the troubled, suspicious ""baby"" of the family.",/wOPVaXMZ61Z0t2QezdQWvZbPCLi.jpg
1068,The New Scooby-Doo Movies,"Aside from doubling the length of each episode, The New Scooby-Doo Movies differed from its predecessor in the addition of a rotating special guest star slot; each episode featured real-life celebrities or well known fictional characters joining the Mystery, Inc. gang in solving the mystery of the week. Some episodes, in particular the episodes guest-starring the characters from The Addams Family, Batman, and Jeannie, deviated from the established Scooby-Doo format of presenting criminals masquerading as supernatural beings by introducing real ghosts, witches, monsters, and other such characters into the plots.",/slBx9Vkh0ET9m2lgrD8KxJDL5T9.jpg
61585,Olive Kitteridge,"A look at a seemingly placid New England town that is actually wrought with illicit affairs, crime and tragedy, all told through the lens of Olive, whose wicked wit and harsh demeanor mask a warm but troubled heart and staunch moral center. The story spans 25 years and focuses on Olive's relationships with her husband, Henry, the good-hearted and kindly town pharmacist; their son, Christopher, who resents his mother's approach to parenting; and other members of their community.",/2tuB2kGd4is7tFMhcOTfEGB96lm.jpg
60557,Witches of East End,"The adventures of Joanna Beauchamp and her two adult daughters Freya and Ingrid -- both of whom unknowingly are their family's next generation of witches -- who lead seemingly quiet, uneventful modern day lives in Long Island's secluded seaside town of East Haven. When Freya becomes engaged to a young, wealthy newcomer, a series of events forces Joanna to admit to her daughters they are, in fact, powerful and immortal witches.",/jBWSp8hw8CNUFWxTCawXzAhu2Hj.jpg
2566,Dead Like Me,"When her life comes to an abrupt end, George discovers that death is nothing like she thought it would be. Recruited to collect the souls of others as they die, she suddenly finds herself an unwilling participant in a line of work she never knew existed: Grim Reaping!",/8HwGmLnRTXeTPHiZ0RMrucgo5Xf.jpg
86428,The Spanish Princess,"The beautiful Spanish princess, Catherine of Aragon, navigates the royal lineage of England with an eye on the throne.",/4Ec0jIkctpiyKuywPSRj4Pd2jEl.jpg
60632,The Color of Passion,"Rebeca murders her sister Adriana to end up with the man she loved, and becomes the step mother of her niece Lucía. Nora, Lucía's half sister and daughter of Rebeca, resents Lucía for the same reasons Rebeca hated Adriana, as history repeats itself.",/nyjruIOSo1K1x2ev6xvA2bg31HB.jpg
44305,DreamWorks Dragons,"From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.",/gFhBIF8oXjpdVk1NbI4kP4l8LAe.jpg
88166,I Know This Much Is True,"The parallel lives of identical twin brothers Dominick and Thomas Birdsey in an epic story of betrayal, sacrifice and forgiveness set against the backdrop of 20th century America.",/y6bjZiYZa1U8UJ2KxgJuU0B8M5K.jpg
14755,She-Ra: Princess of Power,"She-Ra, He-Man's twin sister, is leading a group of freedom fighters known as the Great Rebellion in the hope of freeing their homeworld of Etheria from the tyrannical rule of Hordak and the Evil Horde.",/49ZbBp4eUQnXYRvm6HjNI6sSrdW.jpg
31295,Misfits,"When five young outsiders on Community Service get caught in a strange storm, they discover that they have developed superpowers.",/1yjmRIp8A92FlAw5JpouQ50ATUA.jpg
62699,The Young Pope,"Lenny Belardo, the youngest and first American Pope in the history of the Church, must establish his new papacy and navigate the power struggles of the closed, secretive Vatican.",/iaGH4pRNRFo7dTkvHmWJ9C4uPLM.jpg
77947,Harrow,"When a dark secret from this past threatens to be exposed, unorthodox and brilliant medical examiner, Doctor Daniel Harrow, must use all his forensic skills to keep it buried forever.",/z0H4iQBe1YL9I8pZF5jRifcF369.jpg
69061,The OA,"Prairie Johnson, blind as a child, comes home to the community she grew up in with her sight restored. Some hail her a miracle, others a dangerous mystery, but Prairie won’t talk with the FBI or her parents about the seven years she went missing.",/rueY4slMeKtTGitm0raFUJvgaa5.jpg
64684,And Then There Were None,"Ten strangers, drawn away from their normal lives to an isolated rock off the Devon coast. But as the mismatched group waits for the arrival of the hosts -- the improbably named Mr. and Mrs. U.N. Owen -- the weather sours and they find themselves cut off from civilization. Very soon, the guests, each struggling with their conscience, will start to die -- one by one, according to the rules of the nursery rhyme 'Ten Little Soldier Boys' -- a rhyme that hangs in every room of the house and ends with the most terrifying words of all: '... and then there were none.",/3MgrceOK3hGNjckh0fAYI7pALRl.jpg
64158,River,"Respected police officer John River, a gifted cop with a troubled mind, struggles to come to terms with the recent loss of a colleague, and chases a suspect across London - with tragic consequences. Now at odds with the authorities, River ends up in a precarious position as he seeks to bring closure to the mother of murdered teenager, who blames him for failing to keep his promise.",/fhiVcu9RA3MEVQtMowwQUsHJfJR.jpg
98161,Home Before Dark,"A young girl moves from Brooklyn to the small lakeside town her father left behind. While there, her dogged pursuit of the truth leads her to unearth a cold case that everyone in town, including her own father, tried hard to bury.",/mt4P2epJrSaqrlkMP9fTUKLP9OE.jpg
60554,Star Wars Rebels,"Set between the events of Star Wars: Episodes III and IV, the story unfolds during a dark time when the evil Galactic Empire is tightening its grip of power on the galaxy. Imperial forces have occupied a remote planet and are ruining the lives of its people. The motley but clever crew of the starship Ghost — cowboy Jedi Kanan, ace pilot Hera, street-smart teenager Ezra, the “muscle” Zeb, warrior firebrand Sabine, and cantankerous old astromech droid Chopper — is among a select few who are brave enough to stand against the Empire. Together, they will face threatening new villains, encounter colorful adversaries, embark on thrilling adventures, and become heroes with the power to ignite a rebellion.",/vOUxo5sfXyQPIoF8rtYK1OVVBPi.jpg
764,Midsomer Murders,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",/pz7tsWxe0TTdfJnWPjZAEnrSl5M.jpg
1401,Hell on Wheels,"The epic story of post-Civil War America, focusing on Cullen Bohannon, a Confederate soldier who sets out to exact revenge on the Union soldiers who killed his wife. His journey takes him west to Hell on Wheels, a dangerous, raucous, lawless melting pot of a town that travels with and services the construction of the first transcontinental railroad, an engineering feat unprecedented for its time.",/w24HTBQG6bYMlWUKSrv1uceVfXF.jpg
72705,Marvel's Spider-Man,"An insecure but courageous and intelligent teen named Peter Parker, a new student of Midtown High, is bitten by a radioactive spider and given powers. He becomes a hero named Spider-Man after the death of his uncle and he must adapt to this new way of life.",/dKdcyyHUR5WTMnrbPdYN5y9xPVp.jpg
709,Robot Chicken,"A series of pop-culture parodies using stop-motion animation of toys, action figures and dolls. The title character was an ordinary chicken until he was run down by a car and subsequently brought back to life in cyborg form by mad scientist Fritz Huhnmorder, who tortures Robot Chicken by forcing him to watch a random selection of TV shows, the sketches that make up the body of each episode.",/lMZv3mJC9QRolgzflM3ajtB3o2U.jpg
86686,Creepshow,"CREEPSHOW, the anthology series based on the 1982 horror comedy classic, is still the most fun you’ll ever have being scared! A comic book comes to life in a series of vignettes, exploring terrors from murder to the supernatural and unexplainable. Haunted dollhouses, werewolves, murderous goblins, villainous trick-or-treaters, the dead, and medical marvels are just a few of the things to watch out for in this new series. You never know what will be on the next page...",/Dol4u98RsYEQeDOMh56Qt6JRXF.jpg
62264,Ash vs Evil Dead,"Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter who’s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, he’s forced to face his demons — both metaphorical and literal.",/iLnsvX2N3sllnQwNbYEMBpor1zl.jpg
10545,True Blood,"True Blood is an American television drama series created and produced by Alan Ball. It is based on The Southern Vampire Mysteries series of novels by Charlaine Harris, detailing the co-existence of vampires and humans in Bon Temps, a fictional, small town in northwestern Louisiana. The series centers on the adventures of Sookie Stackhouse, a telepathic waitress with an otherworldly quality.",/ktEp6fzL4xzCWsSVtrcH8JaQNQy.jpg
61314,Apocalypse: World War I,"Colorized historical footage in ascending order of World War 1. Not only the relatively known Flanders and France battles, but also the generally unknown Italian-Austrian, German-Polish-Russian, Japanese-German, Ottoman Empire- Allied and African German Colonies, and other unknown or forgotten fronts and battles. Original French production retold in English for National Geographic channel as: World War 1: The Apocalypse.",/hFDKH3wlrAVJLpoAR5Tx1hnRdFW.jpg
60804,The Night Shift,"The stories of the men and women who work the overnight shift at San Antonio Memorial Hospital. They are an irreverent and special breed, particularly adrenaline junkie T.C. Callahan.",/qSfjudewdGEHAva8LvlbyH0ydof.jpg
167,La Femme Nikita,"La Femme Nikita was a Canadian action/drama television series based on the French film Nikita by Luc Besson. The series was co-produced by Jay Firestone of Fireworks Entertainment and Warner Bros.. It was adapted for television by Joel Surnow. The series was first telecast in North America on the USA Network cable channel on January 13, 1997, and ran for five television seasons—until March 2001. The series was also aired in Canada on the over-the-air CTV Television Network. La Femme Nikita was the highest-rated drama on American basic cable during its first two seasons. It was also distributed in some other countries, and it continues to have a strong cult following.",/pvm8hc0JzbDOcH85bPmlqmMJDvT.jpg
64254,Master of None,"30-year-old New York actor Dev takes on such pillars of maturity as the first big job, a serious relationship, and busting sex offenders on the subway.",/nLGBrpSSLogxEP7RmKvBbxPTmqJ.jpg
15819,Warehouse 13,"After saving the life of the President, two secret service agents - Myka Bering and Pete Lattimer - find themselves assigned to the top secret Warehouse 13. The Warehouse is a massive, top secret facility that houses dangerous and fantastical objects. Together, Pete and Myka along with fellow agents Claudia, Steve Jinks and Warehouse caretaker Artie, must recover artifacts from around the globe before they can cause catastrophic damage.",/9s6DKKvwqeOpDX7GXjiq0gz4m90.jpg
100226,Sexify,"To build an innovative sex app and win a tech competition, a sexually inexperienced student and her friends must explore the daunting world of intimacy.",/fTSZcItpRyRpolA82EfdKinmLRL.jpg
95467,The Club,"Dealing with the pressure of his father and his need to be someone, Pablo decides to start a new shady, tricky business that will lead him to some happy but tragic experiences.",/cvOmssogn57mMmvl4snvqmKyFdt.jpg
12786,Murdoch Mysteries,"A Victorian-era Toronto detective uses then-cutting edge forensic techniques to solve crimes, with the assistance of a female coroner who is also struggling for recognition in the face of tradition, based on the books by Maureen Jennings.",/skoiOr9U46XcY5zzbUn4w8sHWV6.jpg
133723,Harry Potter: Hogwarts Tournament of Houses,Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.,/tEHHfzqHnfNJUp4L30wQeYl2xRo.jpg
69295,Masamune-kun's Revenge,"As a child, Masamune Makabe once suffered greatly at the hands of a wealthy and beautiful girl named Aki Adagaki, who nicknamed him ""Piggy"" due to his chubby appearance. Seeking revenge against his tormentor, Masamune works hard to improve himself and returns as an incredibly handsome, albeit narcissistic, high school student. When he encounters Aki once again, he is prepared to exact vengeance.

With the aid of the rich girl's maid, Yoshino Koiwai, Masamune slowly begins to build his relationship with Aki, intending to break her heart when the time is right. However, as his friendship with Aki begins to grow, Masamune starts to question the objectives of his devious plans, and if bringing them to fruition is what his heart truly desires.",/50jjmuwSwMxlXAP1jQ48kr1xrcN.jpg
67230,Silvana Sin Lana,"A high society woman loses everything and has to move with her three daughters, and her mom to a middle-class neighborhood.",/xGNMFrPtGSM37a7FMcPczAzto8u.jpg
657,Rocko's Modern Life,"Rocko is a wallaby who has emigrated to America from Australia. He lives in O-Town and tries to get through life but, of course, comes across a multitude of dilemmas and misadventures he must get through. Other characters include Rocko's best friend, Heffer, a steer who has been raised by wolves, Filbert, a paranoid hypochondriac turtle, Rocko's faithful (but none-too-bright) dog Spunky, and Ed Bighead who detests Rocko and hates having him for a next door neighbor. On this show, Rocko has such adventures as trying to adapt to a new vacuum cleaner, having Heffer move in temporarily after his parents kick him out, and going to a movie theater.",/ydi5M4Dq10Doi9PPkkN95T8ao7Z.jpg
39525,Wilfred,"Everyone else sees Wilfred as just a dog, but Ryan sees a crude and somewhat surly, yet irrepressibly brave and honest Australian bloke in a cheap dog suit. While leading him through a series of comedic and existential adventures, Wilfred the dog shows Ryan the man how to overcome his fears and joyfully embrace the unpredictability and insanity of the world around him.",/uYdvnvmlGF4ndWYqjCLCikEbU9.jpg
156077,I Am Georgina,"Join Georgina Rodríguez — mom, influencer, businesswoman and Cristiano Ronaldo's partner — in this emotional and in-depth portrait of her daily life.",/kKKa3c5N64g1Kyrbvot4129GGNa.jpg
46901,True Love,"Amores verdaderos is a 2012 Mexican telenovela produced by Nicandro Díaz Gonzalez for Televisa. It is based on Amor en Custodia, produced in Colombia, Argentina, and Mexico.",/smcTh9fyEBQkasD5TSuqdNeFlzW.jpg
